Transaction Date,Type,Market,Amount,Rate inc. fee,Rate ex. fee,Fee,Fee AUD (inc GST),GST AUD,Total AUD,Total (inc GST)
25/05/2018 11:18,Buy,GLM/AUD,146.3378942,0.68335,0.676584158,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
20/05/2018 1:03,Sell,ONT/ZIL,12.88347998,49.10286533,49.59885387,6.3900584084183265 ZIL,1.25,0.11,123.54,632.6157824334155 ZIL
18/05/2018 8:35,Buy,MIOTA/AUD,206.3585583,2.357547,2.334204951,4.8168316831683455 AUD,4.82,0.44,486.5,486.50 AUD
17/05/2018 22:48,Sell,PPT/AUD,23.13574481,21.028265,21.24067172,4.914187604414678 AUD,4.91,0.45,486.5,486.50457283705464 AUD
17/05/2018 12:30,Buy,PPT/AUD,23.13574481,21.61158,21.39760397,4.95049504950498 AUD,4.95,0.45,500,500.00 AUD
16/05/2018 14:11,Buy,BTC/AUD,0.04463636,11201.63,11090.72301,4.95049504950498 AUD,4.95,0.45,500,500.00 AUD
15/05/2018 18:53,Sell,ZEC/ONT,1.26604798,43.95653314,44.40053852,0.5621321210506522 ONT,6.01,0.55,595.44,55.651079984014736 ONT
15/05/2018 15:35,Sell,LTC/ZEC,3.30551188,0.383011171,0.386879971,0.012788363389032886 ZEC,6.49,0.59,642.84,1.266047975514256 ZEC
15/05/2018 10:18,Buy,LTC/AUD,3.30551188,203.56,201.544555,6.662079207920783 AUD,6.66,0.61,672.87,672.87 AUD
15/05/2018 8:00,Sell,WAN/AUD,16.12150541,9.264804,9.358387879,1.5087130081675753 AUD,1.51,0.14,149.36,149.36258780858964 AUD
15/05/2018 7:58,Sell,MIOTA/AUD,201.7772422,2.594492,2.62069899,5.28797414922974 AUD,5.29,0.48,523.51,523.509440773742 AUD
14/05/2018 15:56,Sell,GLM/MIOTA,5.6943539,0.312106038,0.315258625,0.017951941781407577 MIOTA,0.05,0,4.47,1.7772422363593503 MIOTA
13/05/2018 21:43,Buy,WAN/AUD,16.12150541,9.304342,9.212219809,1.4851485148514882 AUD,1.49,0.14,150,150.00 AUD
11/05/2018 11:15,Buy,GLM/AUD,5.6943539,0.909673,0.900666337,0.05128712871287089 AUD,0.05,0,5.18,5.18 AUD
11/05/2018 11:12,Buy,MIOTA/AUD,1.00E-08,2.841922,990099.0099,0.0000990099009900991 AUD,0,0,0.01,0.01 AUD
11/05/2018 11:09,Buy,MIOTA/AUD,33.35270151,2.842372,2.81450326,0.9387128712871231 AUD,0.94,0.09,94.81,94.81 AUD
11/05/2018 11:03,Buy,MIOTA/AUD,34.95766452,2.860603,2.832280198,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
6/05/2018 14:58,Sell,ADA/EOS,25.75685917,0.020148306,0.020351824,0.005241990657234075 EOS,0.12,0.01,12.11,0.5189570750661757 EOS
5/05/2018 16:40,Sell,XRP/EOS,13,0.048629857,0.049121067,0.006385738735424473 EOS,0.16,0.01,15.56,0.6321881348070211 EOS
5/05/2018 13:32,Sell,ADA/EOS,76,0.019758113,0.01995769,0.015167844333240588 EOS,0.37,0.03,36.86,1.501616588990812 EOS
5/05/2018 13:30,Sell,DRGN/EOS,319.3274198,0.058550819,0.059142241,0.18885739318649186 EOS,4.64,0.42,459.23,18.696881925462527 EOS
4/05/2018 8:44,Buy,DRGN/AUD,319.3274198,1.565791,1.550288119,4.95049504950498 AUD,4.95,0.45,500,500.00 AUD
3/05/2018 8:13,Sell,WPR/MIOTA,1910.275313,0.068937515,0.069633854,1.3301983228211043 MIOTA,4.01,0.36,396.85,131.6896339592899 MIOTA
2/05/2018 17:41,Sell,POWR/WPR,555,3.4419375,3.476704545,19.29571022727282 WPR,4.18,0.38,413.85,1910.2753125 WPR
30/04/2018 18:07,Sell,NEO/ETH,0.85800664,0.125148665,0.126412793,0.0010846301582762008 ETH,0.99,0.09,98.15,0.10737838566934313 ETH
25/04/2018 17:58,Buy,ADA/AUD,776.6868592,0.390904,0.387033663,3.006039603960403 AUD,3.01,0.27,303.61,303.61 AUD
25/04/2018 17:40,Buy,ADA/AUD,500.07,0.392861,0.388975246,1.9451485148514962 AUD,1.95,0.18,196.46,196.46 AUD
25/04/2018 13:49,Sell,POWR/EOS,5.95448641,0.036434681,0.036802708,0.002191412269653553 EOS,0.04,0,4.31,0.21694981469570082 EOS
25/04/2018 13:44,Sell,GAS/EOS,0.07142957,1.876928225,1.895887096,0.0013542240005405826 EOS,0.03,0,2.68,0.13406817605351726 EOS
25/04/2018 13:42,Sell,LTC/EOS,0.00120044,10.42224944,10.52752469,0.00012637661741061144 EOS,0,0,0.25,0.012511285123650562 EOS
25/04/2018 13:38,Sell,ICX/EOS,0.7700247,0.265932294,0.268618479,0.0020684286363868154 EOS,0.04,0,4.13,0.20477443500229398 EOS
25/04/2018 13:36,Sell,XRP/EOS,0.47955516,0.058224045,0.058812167,0.0002820367805547695 EOS,0.01,0,0.56,0.027921641274922096 EOS
25/04/2018 13:28,Sell,TRX/EOS,0.85726209,0.005118571,0.005170273,0.000044322794553294104 EOS,0,0,0.09,0.004387956660776121 EOS
25/04/2018 13:24,Sell,TRX/EOS,15610,0.005092153,0.005143589,0.802914277741209 EOS,16.33,1.48,1616.58,79.48851349637926 EOS
24/04/2018 17:06,Sell,RDN/POWR,168.7177839,3.324809475,3.358393409,5.666206933395301 POWR,4.73,0.43,467.81,560.954486406131 POWR
24/04/2018 16:29,Sell,EOS/RDN,27.75572969,6.078665045,6.140065702,1.7042200391636868 RDN,4.91,0.45,486.44,168.7177838772035 RDN
24/04/2018 14:08,Sell,BCH/EOS,0.2457715,112.9330687,114.0738067,0.2803609059069281 EOS,5.04,0.46,498.76,27.755729684785702 EOS
24/04/2018 11:26,Buy,BCH/AUD,0.2457715,2034.41,2014.267338,4.95049504950498 AUD,4.95,0.45,500,500.00 AUD
23/04/2018 18:02,Sell,DGD/GAS,1.04040709,9.610559777,9.707636139,0.10099893465754128 GAS,3.86,0.35,381.86,9.998894531096543 GAS
22/04/2018 6:40,Sell,LTC/DGD,2.1,0.495431949,0.500436312,0.010509162546782136 DGD,4.02,0.37,398.11,1.0404070921314337 DGD
21/04/2018 10:33,Sell,BTC/TRX,0.03333521,155905.5118,157480.315,52.49639370078785 TRX,3.87,0.35,382.98,5197.1429763779515 TRX
20/04/2018 23:11,Sell,LSK/BTC,61,0.001374348,0.00138823,0.0008468202999999952 BTC,9.5,0.86,940.32,0.0838352097 BTC
20/04/2018 20:44,Sell,WAXP/XRP,434.5533924,0.41992436,0.42416602,1.8432278298900826 XRP,2.13,0.19,211.13,182.4795551591168 XRP
20/04/2018 16:44,Sell,LSK/WAXP,15,28.97022616,29.2628547,4.389428205675301 WAXP,2.24,0.2,222.01,434.55339236185193 WAXP
19/04/2018 15:50,Sell,MCO/LTC,17.86591884,0.131313909,0.132640312,0.023697410543982667 LTC,4.32,0.39,427.5,2.346043643854292 LTC
19/04/2018 15:43,Sell,NXS/MCO,167.3773509,0.106740361,0.107818546,0.18046382666152994 MCO,4.64,0.42,459.73,17.865918839491485 MCO
19/04/2018 12:32,Buy,NXS/AUD,167.3773509,2.987262,2.957685149,4.95049504950498 AUD,4.95,0.45,500,500.00 AUD
18/04/2018 20:01,Buy,ICX/AUD,348.7700247,4.100123,4.059527723,14.158415841584201 AUD,14.16,1.29,1430,1430.00 AUD
18/04/2018 18:59,Sell,TRX/AUD,25000,0.057203,0.057780808,14.445202020202032 AUD,14.45,1.31,1430.07,1430.0749999999998 AUD
17/04/2018 22:45,Buy,LSK/AUD,76,14.68,14.53465347,11.046336633663486 AUD,11.05,1,1115.68,1115.68 AUD
17/04/2018 22:33,Sell,DRGN/AUD,900.6970569,1.238681,1.251192929,11.26945789028241 AUD,11.27,1.02,1115.68,1115.6763311379489 AUD
17/04/2018 17:02,Buy,LTC/AUD,2.8151568,177.61,175.8514854,4.95049504950498 AUD,4.95,0.45,500,500.00 AUD
15/04/2018 22:20,Sell,EOS/NEO,71.40873575,0.118767074,0.119966742,0.08566673370649802 NEO,7.92,0.72,783.91,8.481006636943215 NEO
15/04/2018 11:26,Sell,SC/EOS,1080.42382,0.00197755,0.001997525,0.02158173610438263 EOS,0.23,0.02,23.14,2.1365918743338854 EOS
14/04/2018 23:56,Sell,REQ/EOS,160.5376833,0.023021336,0.023253875,0.03733123199518307 EOS,0.42,0.04,41.46,3.695791967523131 EOS
14/04/2018 11:21,Sell,BCN/DRGN,122008.2967,0.003579448,0.003615604,4.411337084437662 DRGN,4.71,0.43,466.56,436.7223713593267 DRGN
13/04/2018 23:49,Buy,BCN/AUD,122008.2967,0.004098,0.004057426,4.950396039603959 AUD,4.95,0.45,499.99,499.99 AUD
13/04/2018 21:09,Buy,REQ/AUD,160.5376833,0.26367642,0.261127426,0.4192079207920827 AUD,0.42,0.04,42.34,42.34 AUD
13/04/2018 18:59,Sell,TRX/AUD,10000,0.054233,0.054780808,5.47808080808079 AUD,5.48,0.5,542.33,542.33 AUD
13/04/2018 8:18,Buy,DRGN/AUD,463.9746855,1.077645,1.066975248,4.95049504950498 AUD,4.95,0.45,500,500.00 AUD
12/04/2018 22:11,Sell,WAN/EOS,124.0912234,0.528452779,0.533790686,0.6623873929983546 EOS,8.06,0.73,798.18,65.57635190683635 EOS
12/04/2018 18:13,Sell,XVG/WAN,625.5321512,0.016703384,0.016872105,0.10554044417486352 WAN,0.66,0.06,65.3,10.448503973311405 WAN
12/04/2018 18:11,Sell,DRGN/WAN,430.6448158,0.143153335,0.144599328,0.6227095089843431 WAN,3.91,0.36,386.95,61.64824138945017 WAN
12/04/2018 18:11,Sell,ICX/WAN,112.0037986,0.464220667,0.468909764,0.5251967478731459 WAN,3.32,0.3,328.67,51.99447803944152 WAN
12/04/2018 17:00,Sell,EOS/TRX,160,221.3357143,223.5714286,357.7142857142826 TRX,16.69,1.52,1652.53,35413.71428571429 TRX
11/04/2018 19:55,Sell,EOS/DRGN,50,8.612896315,8.699895268,4.349947634009311 DRGN,4.1,0.37,406.24,430.6448157669237 DRGN
11/04/2018 19:41,Sell,NEO/ICX,5,22.40075971,22.62703001,1.1313515005374626 ICX,3.49,0.32,345.49,112.00379855320878 ICX
10/04/2018 21:24,Buy,XVG/AUD,625.5321512,0.108052,0.106982178,0.6692079207920756 AUD,0.67,0.06,67.59,67.59 AUD
10/04/2018 19:07,Sell,VEN/AUD,165,3.439918,3.474664646,5.733196666666686 AUD,5.73,0.52,567.59,567.58647 AUD
9/04/2018 22:27,Sell,TRX/SC,0.01433948,3.018292683,3.048780488,0.00043717926829268255 SC,0,0,0,0.04328074756097562 SC
9/04/2018 22:25,Sell,NEO/TRX,10.623,1412.03185,1426.294798,151.51529635838233 TRX,6.91,0.63,684.29,15000.014339479769 TRX
7/04/2018 17:10,Sell,XRP/SC,19.53599382,43.20773006,43.64417178,8.526322701563231 SC,0.12,0.01,12.19,844.1059474547559 SC
7/04/2018 17:05,Sell,NEO/XRP,0.3612023,93.85130624,94.79929923,0.3424172491995776 XRP,0.22,0.02,21.41,33.89930767075837 XRP
7/04/2018 16:46,Buy,XRP/AUD,475.6366862,0.662964,0.643654369,9.184368932038865 AUD,9.18,0.83,315.33,315.33 AUD
7/04/2018 16:45,Buy,TRX/AUD,3685.289932,0.050109,0.048650517,5.378737864077664 AUD,5.38,0.49,184.67,184.67 AUD
5/04/2018 21:28,Sell,MIOTA/TRX,400,23.52578859,23.76342282,95.0536912751686 TRX,4.96,0.45,491.37,9410.315436241612 TRX
5/04/2018 18:23,Sell,ICX/TRX,155.8517985,47.71767857,48.19967532,75.12006088394719 TRX,4.06,0.37,402.25,7436.886027510761 TRX
4/04/2018 21:59,Buy,TRX/AUD,10874.5086,0.042481,0.041243689,13.455145631067978 AUD,13.46,1.22,461.96,461.96 AUD
4/04/2018 21:35,Sell,LTC/AUD,3.023523,152.79,157.5154639,14.287548840309285 AUD,14.29,1.3,461.96,461.96407917 AUD
4/04/2018 9:23,Sell,DGD/ICX,1.6176839,96.34255403,97.31571114,1.5742605912942622 ICX,4.85,0.44,480.41,155.85179853813122 ICX
3/04/2018 8:07,Sell,ETH/DGD,1.00812732,1.604642459,1.620850969,0.01634024143533086 DGD,4.97,0.45,491.76,1.6176839020977505 DGD
29/03/2018 23:28,Buy,LTC/AUD,3.023523,165.37,160.5533985,14.563106796116529 AUD,14.56,1.32,500,500.00 AUD
28/03/2018 5:27,Sell,LSK/ETH,46.34008659,0.021754973,0.02197472,0.010183104267518672 ETH,6.05,0.55,599.13,1.008127322484356 ETH
27/03/2018 17:05,Sell,OMG/LSK,50,0.926801732,0.936163365,0.46808168269414807 LSK,6.25,0.57,618.55,46.3400865867208 LSK
27/03/2018 14:24,Sell,NXS/NEO,224.2856502,0.028362057,0.028648542,0.06425456868089352 NEO,4.67,0.42,462.1,6.361202299408455 NEO
27/03/2018 6:53,Buy,NXS/AUD,224.2856502,2.2293,2.164368932,14.563106796116529 AUD,14.56,1.32,500,500.00 AUD
24/03/2018 20:31,Sell,XRP/SC,0.00563875,48.6972973,49.18918919,0.0027736554054054174 SC,0,0,0,0.2745918851351351 SC
24/03/2018 20:29,Sell,SC/XRP,0.11718408,0.019821722,0.020021942,0.00002346252835984646 XRP,0,0,0,0.002322790307624817 XRP
24/03/2018 20:28,Sell,TRX/XRP,0.46790883,0.069464163,0.070165822,0.000328312074770451 XRP,0,0,0.03,0.032502895402274745 XRP
24/03/2018 16:20,Sell,GAS/TRX,12,418.1986567,422.4228856,50.69074626865677 TRX,3.54,0.32,350.77,5018.383880597015 TRX
24/03/2018 16:17,Sell,DRGN/TRX,464.575211,16.30539867,16.47009967,76.51600028511893 TRX,5.33,0.48,528.01,7575.084028226757 TRX
24/03/2018 10:24,Sell,XEM/XRP,500,0.419941626,0.424183461,2.1209173036831146 XRP,1.75,0.16,173.63,209.970813064628 XRP
23/03/2018 17:24,Buy,DRGN/AUD,464.575211,1.076252,1.044904854,14.563106796116529 AUD,14.56,1.32,500,500.00 AUD
23/03/2018 9:24,Buy,SC/AUD,236.1171841,0.018296,0.017763107,0.12582524271844697 AUD,0.13,0.01,4.32,4.32 AUD
23/03/2018 9:19,Buy,VEN/AUD,5,4.835687,4.695145631,0.7042718446601945 AUD,0.7,0.06,24.18,24.18 AUD
23/03/2018 9:12,Buy,GAS/AUD,1.00E-08,31.01535,970873.7864,0.00029126213592233115 AUD,0,0,0.01,0.01 AUD
23/03/2018 9:10,Buy,TRX/AUD,1000,0.05233,0.050805825,1.524174757281557 AUD,1.52,0.14,52.33,52.33 AUD
23/03/2018 9:08,Buy,GAS/AUD,0.66858251,31.165269,30.26254711,0.6069902912621359 AUD,0.61,0.06,20.84,20.84 AUD
23/03/2018 9:02,Buy,XEM/AUD,366.6641517,0.404509,0.392729966,4.319999999999993 AUD,4.32,0.39,148.32,148.32 AUD
23/03/2018 6:01,Buy,GAS/AUD,11.33141748,30.741079,29.84570777,10.145825242718445 AUD,10.15,0.92,348.34,348.34 AUD
22/03/2018 22:02,Sell,ADA/AUD,1400,0.248817,0.256512371,10.773519587628869 AUD,10.77,0.98,348.34,348.3438 AUD
22/03/2018 17:24,Sell,MIOTA/XEM,29.99031962,4.445962898,4.490871614,1.346826750661421 XEM,0.53,0.05,52.67,133.3358483154811 XEM
22/03/2018 14:57,Buy,MIOTA/AUD,0.99031962,1.898377,1.843084477,0.054757281553398096 AUD,0.05,0,1.88,1.88 AUD
22/03/2018 14:55,Buy,EOS/AUD,0.84290308,9.75,9.46797172,0.23941747572815597 AUD,0.24,0.02,8.22,8.22 AUD
22/03/2018 11:55,Sell,GAS/EOS,0.01117103,3.406782249,3.441194191,0.00038441683538603666 EOS,0,0,0.35,0.038057266703217504 EOS
22/03/2018 11:52,Sell,ADA/EOS,0.64038033,0.030090452,0.030394396,0.00019463973233558446 EOS,0,0,0.17,0.019269333501222858 EOS
22/03/2018 11:51,Sell,MIOTA/EOS,0.13421286,0.192879113,0.194827387,0.00026148340794264827 EOS,0,0,0.23,0.025886857386322053 EOS
22/03/2018 11:40,Sell,XRP/EOS,0.89614934,0.097183181,0.098164829,0.0008797034663638181 EOS,0.01,0,0.78,0.08709064317001829 EOS
22/03/2018 11:38,Sell,VEN/EOS,0.25433378,0.529107004,0.534451519,0.0013592907515245778 EOS,0.01,0,1.21,0.1345697844009319 EOS
22/03/2018 11:36,Sell,OMG/EOS,0.00074474,1.719345013,1.736712134,0.000012933989946344211 EOS,0,0,0.01,0.001280465004688086 EOS
22/03/2018 11:11,Sell,NEO/MIOTA,0.09997485,52.03845497,52.56409593,0.05255087606367592 MIOTA,0.09,0.01,9.37,5.2025367303038985 MIOTA
22/03/2018 11:05,Sell,TRX/XRP,0.38372288,0.055021731,0.055577506,0.0002132636051099708 XRP,0,0,0.02,0.02111309690588699 XRP
22/03/2018 11:03,Buy,ADA/AUD,15.13827437,0.29065401,0.282829687,0.1284466019417474 AUD,0.13,0.01,4.41,4.41 AUD
22/03/2018 11:01,Buy,TRX/AUD,5000,0.052109,0.050592233,7.588834951456306 AUD,7.59,0.69,260.55,260.55 AUD
21/03/2018 9:59,Sell,DGD/EOS,0.99185515,58.88478854,59.47958438,0.5899513209019673 EOS,4.65,0.42,459.93,58.40518076929495 EOS
21/03/2018 7:19,Buy,DGD/AUD,0.99185515,504.105864,489.4231715,14.563106796116529 AUD,14.56,1.32,500,500.00 AUD
20/03/2018 10:12,Sell,DGD/NEO,1.04114298,4.674957766,4.722179562,0.049164641009054044 NEO,4.76,0.43,471.7,4.867299459896364 NEO
20/03/2018 7:04,Buy,DGD/AUD,1.04114298,480.241433,466.2538215,14.563106796116529 AUD,14.56,1.32,500,500.00 AUD
19/03/2018 18:55,Buy,MIOTA/AUD,73.68167395,1.734624,1.684100971,3.722621359223311 AUD,3.72,0.34,127.81,127.81 AUD
19/03/2018 18:53,Buy,OMG/AUD,11.51,14.96,14.52430558,5.015242718446615 AUD,5.02,0.46,172.19,172.19 AUD
19/03/2018 13:03,Buy,NEO/AUD,0.64751044,88.57,85.99029176,1.6703883495145675 AUD,1.67,0.15,57.35,57.35 AUD
19/03/2018 13:03,Buy,TRX/AUD,1053,0.040496,0.039323615,1.242233009708741 AUD,1.24,0.11,42.65,42.65 AUD
19/03/2018 9:06,Buy,ADA/AUD,1385.502106,0.216528,0.210221359,8.737864077669883 AUD,8.74,0.79,300,300.00 AUD
18/03/2018 18:17,Buy,TRX/AUD,2497.881298,0.036579,0.035513592,2.6612621359223283 AUD,2.66,0.24,91.37,91.37 AUD
18/03/2018 18:15,Buy,XRP/AUD,119,0.825126,0.801093253,2.859902912621365 AUD,2.86,0.26,98.19,98.19 AUD
18/03/2018 18:12,Buy,EOS/AUD,52,5.97,5.796116505,9.041941747572821 AUD,9.04,0.82,310.44,310.44 AUD
16/03/2018 23:56,Sell,BTG/XRP,1.00426095,89.82377338,90.73108422,0.9111768483283811 XRP,0.81,0.07,80.19,90.2065079845099 XRP
16/03/2018 15:01,Sell,BTG/OMG,0.85,5.405728522,5.46033184,0.04641282064395469 OMG,0.67,0.06,66.53,4.594869243751507 OMG
16/03/2018 14:58,Sell,BTG/EOS,2,11.90944807,12.02974552,0.24059491042541836 EOS,1.59,0.14,157.31,23.818896132116468 EOS
16/03/2018 14:56,Sell,BTG/OMG,1,5.405847008,5.460451523,0.054604515233433126 OMG,0.8,0.07,78.71,5.405847008109885 OMG
16/03/2018 9:57,Sell,BTG/NEO,2,0.906006362,0.915157942,0.018303158833632205 NEO,1.66,0.15,163.86,1.812012724529592 NEO
15/03/2018 15:07,Buy,EOS/AUD,74.62686567,6.7,6.504854369,14.563106796116529 AUD,14.56,1.32,500,500.00 AUD
13/03/2018 19:33,Sell,BTG/MIOTA,1,58.07753628,58.66417806,0.5866417806307567 MIOTA,0.99,0.09,98.3,58.07753628244488 MIOTA
11/03/2018 11:07,Buy,OMG/AUD,28.49002849,17.55,17.03883495,14.563106796116529 AUD,14.56,1.32,500,500.00 AUD
9/03/2018 22:40,Buy,NEO/AUD,2.76625982,119.62,116.1359224,9.637864077669917 AUD,9.64,0.88,330.9,330.90 AUD
9/03/2018 22:33,Buy,NEO/AUD,1.44,117.43,114.0102481,4.925242718446611 AUD,4.93,0.45,169.1,169.10 AUD
9/03/2018 22:13,Buy,NEO/AUD,4.25133916,117.61,114.1844663,14.563106796116529 AUD,14.56,1.32,500,500.00 AUD
9/03/2018 19:27,Buy,MIOTA/AUD,292.1724659,1.711318,1.661473786,14.563106796116529 AUD,14.56,1.32,500,500.00 AUD
9/03/2018 17:30,Buy,NEO/AUD,4.31555325,115.86,112.485437,14.563106796116529 AUD,14.56,1.32,500,500.00 AUD
8/03/2018 6:08,Buy,BTG/AUD,4.25378923,117.54226,114.1186991,14.563106796116529 AUD,14.56,1.32,500,500.00 AUD
6/03/2018 22:22,Buy,BTG/AUD,3.60047172,138.870692,134.8259148,14.563106796116529 AUD,14.56,1.32,500,500.00 AUD
5/03/2018 21:27,Sell,OMG/XRP,18.97833225,16.53166777,16.69865431,3.1691260967654102 XRP,4.23,0.38,419.09,313.74348357977334 XRP
4/03/2018 13:21,Buy,XRP/AUD,27.41508138,1.196057,1.161220389,0.9550485436893226 AUD,0.96,0.09,32.79,32.79 AUD
4/03/2018 13:07,Sell,DGD/AUD,1.53570335,672.521117,693.3207392,31.942049453277605 AUD,31.94,2.9,1032.79,1032.792932322642 AUD
2/03/2018 23:27,Sell,DGD/XRP,0.45,556.6888073,562.3119266,2.5304036697247625 XRP,2.92,0.27,288.76,250.50996330275237 XRP
2/03/2018 22:57,Sell,DGD/OMG,0.7,27.11190321,27.38576082,0.19170032575251383 OMG,4.48,0.41,443.96,18.978332249498727 OMG
2/03/2018 22:45,Sell,DGD/VEN,1.5,106.8362225,107.9153763,1.6187306443262628 VEN,9.66,0.88,956.62,160.2543337882995 VEN
2/03/2018 18:54,Sell,DGD/TRX,2,9507.596029,9603.632353,192.07264705882335 TRX,13.07,1.19,1293.98,19015.192058823526 TRX
2/03/2018 18:33,Sell,AGIX/TRX,1648.005987,7.54506383,7.621276596,125.59909460656672 TRX,8.42,0.77,833.5,12434.310366050031 TRX
2/03/2018 15:35,Sell,ADA/AGIX,1254.034857,0.650904535,0.657479328,8.245019957809063 AGIX,4.71,0.43,466.07,816.2569758230975 AGIX
2/03/2018 15:35,Sell,SC/AGIX,17032.53599,0.048832952,0.049326214,8.4015051664652 AGIX,4.7,0.43,465.71,831.7490114800524 AGIX
2/03/2018 15:28,Sell,XRP/DGD,405.3279549,0.001707878,0.00172513,0.006992432632972112 DGD,4.75,0.43,470.45,0.6922508306642347 DGD
2/03/2018 15:27,Sell,TRX/DGD,58848.92151,9.33484E-05,9.42913E-05,0.055489419427233067 DGD,37.77,3.43,3739.36,5.493452523296106 DGD
2/03/2018 14:00,Buy,XRP/AUD,405.3279549,1.233569,1.197639806,14.563106796116529 AUD,14.56,1.32,500,500.00 AUD
2/03/2018 13:59,Buy,ADA/AUD,1254.034857,0.398713,0.3871,14.563106796116529 AUD,14.56,1.32,500,500.00 AUD
2/03/2018 13:39,Sell,DGD/TRX,6.87889759,8554.993114,8641.407186,594.433550634305 TRX,42.89,3.9,4246.5,58848.92151279593 TRX
2/03/2018 11:44,Sell,VEN/DGD,195.3801932,0.010243567,0.010347037,0.020216061512939643 DGD,12.42,1.13,1229.66,2.001390089781015 DGD
2/03/2018 11:14,Sell,NXS/SC,88.27529412,192.9479381,194.8969072,172.04581807614522 SC,4.78,0.43,473.1,17032.53598953829 SC
2/03/2018 11:03,Sell,RDN/NXS,152.0763481,0.580466951,0.586330253,0.8916696375543438 NXS,5.39,0.49,533.81,88.2752941178794 NXS
2/03/2018 10:11,Sell,LTC/DGD,2.7723246,0.422910868,0.427182695,0.011842890933648542 DGD,7.55,0.69,747.77,1.1724462024312003 DGD
2/03/2018 10:01,Sell,LTC/RDN,2,76.03817407,76.80623644,1.5361247287631556 RDN,5.43,0.49,537.24,152.07634814755284 RDN
2/03/2018 8:29,Sell,BTC/VEN,0.09162739,2132.333936,2153.872663,1.9735373050745295 VEN,13.09,1.19,1296.26,195.38019320237788 VEN
2/03/2018 6:55,Sell,DGD/BTC,2,0.045813695,0.04627646,0.0009255291999999971 BTC,13.38,1.22,1324.23,0.0916273908 BTC
2/03/2018 4:46,Sell,VEN/DGD,393.7958906,0.009384263,0.009479054,0.0373281251960047 DGD,26.08,2.37,2581.55,3.6954843944044464 DGD
1/03/2018 19:09,Sell,PPT/LTC,51.05106339,0.093481395,0.094425651,0.04820529897695103 LTC,13.11,1.19,1297.78,4.77232459871812 LTC
1/03/2018 19:05,Sell,PPT/VEN,20,3.801567164,3.839966833,0.767993366500832 VEN,5.14,0.47,508.86,76.03134328358207 VEN
1/03/2018 19:00,Sell,PPT/VEN,50,3.881638095,3.920846561,1.9604232804232709 VEN,12.82,1.17,1269.19,194.08190476190475 VEN
1/03/2018 18:10,Sell,WTC/VEN,31.93743209,3.872654576,3.911772299,1.2493196214940099 VEN,8.03,0.73,795.21,123.68264252790642 VEN
1/03/2018 15:04,Sell,DGD/WTC,1,31.93743209,32.26003242,0.32260032417528706 WTC,7.61,0.69,752.93,31.937432093353255 WTC
1/03/2018 11:57,Sell,DGD/PPT,1,29.9876041,30.29050919,0.3029050919361609 PPT,7.25,0.66,717.6,29.98760410167992 PPT
1/03/2018 11:46,Sell,DGD/PPT,1,30.64368394,30.95321611,0.30953216105252324 PPT,7.28,0.66,720.49,30.64368394419974 PPT
1/03/2018 11:27,Sell,DGD/PPT,2,30.20988767,30.51503805,0.6103007610033444 PPT,14.32,1.3,1417.2,60.419775339331224 PPT
28/02/2018 22:16,Sell,GBYTE/DGD,2.22752104,0.687309267,0.694251785,0.015464604577141605 DGD,11.39,1.04,1127.94,1.5309958531370222 DGD
28/02/2018 22:15,Sell,MIOTA/DGD,725.4352007,0.003283766,0.003316935,0.024062213194231852 DGD,17.73,1.61,1755.18,2.382159106228945 DGD
28/02/2018 22:14,Sell,TRX/DGD,43000.21277,7.20095E-05,7.27368E-05,0.03127698925815725 DGD,22.93,2.08,2269.72,3.0964219365575825 DGD
28/02/2018 20:03,Sell,XRP/GBYTE,1000.936715,0.002225436,0.002247916,0.022500212595725433 GBYTE,11.75,1.07,1163.64,2.227521046976805 GBYTE
28/02/2018 13:48,Buy,MIOTA/AUD,3.21969758,2.758023,2.677692239,0.2586407766990302 AUD,0.26,0.02,8.88,8.88 AUD
28/02/2018 13:47,Buy,TRX/AUD,1778,0.059663,0.057930259,3.0900000000000034 AUD,3.09,0.28,106.09,106.09 AUD
28/02/2018 13:46,Buy,XRP/AUD,66,1.288258,1.250809061,2.4766019417475746 AUD,2.48,0.23,85.03,85.03 AUD
28/02/2018 13:40,Buy,XRP/AUD,775.4168059,1.289629,1.25206699,29.126213592233057 AUD,29.13,2.65,1000,1000.00 AUD
27/02/2018 20:39,Sell,ENJ/TRX,4790.375231,4.430125628,4.474874372,214.36327352836088 TRX,11.72,1.07,1160.23,21221.964079307847 TRX
27/02/2018 19:22,Sell,RDN/MIOTA,73.91807953,1.604861984,1.621072711,1.1982658157202764 MIOTA,2.94,0.27,290.77,118.62831575630734 MIOTA
27/02/2018 14:11,Buy,XRP/AUD,159.5199089,1.253762,1.21724466,5.825242718446617 AUD,5.83,0.53,200,200.00 AUD
26/02/2018 21:59,Buy,RDN/AUD,73.91807953,4.058547,3.940336894,8.737864077669883 AUD,8.74,0.79,300,300.00 AUD
26/02/2018 15:15,Sell,DGB/ENJ,27836.47847,0.172089844,0.173828125,48.38762859602684 ENJ,12.25,1.11,1212.47,4790.375231006668 ENJ
26/02/2018 8:51,Buy,DGB/AUD,341.0685375,0.046325,0.044975728,0.46019417475728197 AUD,0.46,0.04,15.8,15.80 AUD
